"cod_alumno"|"ciudad"|"sexo_f"|"puntaje_ingreso"|"promedio_notas"|"total_creditos_logrados"|"biologia"|"matematicas"|"filosofia"|"fisica"|"historia"|"quimica"|"lenguaje"|"geografia"|"idiomas"|"sociales"|"lecturacritica"|"ciencias"|"razonamiento"|"competenciaciud"|"valor_matricula"|"valor_servicios"|"ingresos"|"vive_familia"|"estrato"|"estrato_vivira"|"actualmente_trabaja"|"valor_matric_colegio"|"ano_pago_colegio"|"ingresos_familiares"|"ano_ingresos"|"numero_aportantes"|"numero_hermanos"|"numero_hermanos_est_superior"|"edad_inicio"|"edad_reporte"|"anio_reporte"|"clase"
21151246|TUMACO                   |0|45.25|1.5|0.0|44.000|45.000|50.000|40.000|52.000|46.000|50.000|46.000|||||||0.0|0.0|0.0|0|||||||||||18.0|18.0|2001.0|1
21151247|PASTO                    |0|45.15|3.2883116883116887|6.0|47.000|48.000|44.000|43.000|38.000|49.000|43.000|43.000|||||||0.0|0.0|0.0|0|||||||||||18.0|24.0|2007.0|0
21151248|PASTO                    |0|45.05|3.0629629629629624|6.0|43.000|39.000|39.000|50.000|38.000|48.000|48.000|48.000|||||||0.0|0.0|0.0|0|||||||||||20.0|28.0|2009.0|0
21151249|PASTO                    |1|45.0|3.118518518518519|6.0|44.000|42.000|44.000|38.000|47.000|52.000|53.000|50.000|||||||0.0|0.0|0.0|0|||||||||||18.0|24.0|2008.0|0
21151250|PASTO                    |0|44.65|2.873863636363636|12.0|43.000|38.000|46.000|42.000|56.000|51.000|46.000|57.000|||||||0.0|0.0|0.0|0|||||||||||16.0|26.0|2010.0|0
21151251|PASTO                    |0|53.9|2.422807017543859|4.0|52.000|52.000|54.000|57.000|46.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||18.0|24.0|2007.0|1
21151252|TUMACO                   |0|52.6|1.5|0.0|55.000|47.000|51.000|53.000|53.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||22.0|22.0|2001.0|1
21151255|PASTO                    |1|52.05|2.6551020408163266|2.0|49.000|46.000|51.000|52.000|64.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||17.0|22.0|2005.0|1
21151256|TUMACO                   |1|44.6|1.5619047619047617|0.0|43.000|41.000|39.000|48.000|39.000|42.000|54.000|38.000|||||||0.0|0.0|0.0|0|||||||||||18.0|20.0|2003.0|1
21151257|PASTO                    |0|44.55|2.36046511627907|2.0|52.000|45.000|42.000|45.000|46.000|45.000|41.000|43.000|||||||0.0|0.0|0.0|0|||||||||||19.0|23.0|2005.0|1
21151258|TUMACO                   |1|44.45|0.3888888888888889|0.0|47.000|42.000|49.000|40.000|49.000|47.000|49.000|46.000|||||||0.0|0.0|0.0|0|||||||||||18.0|19.0|2002.0|1
21153202|PASTO                    |0|67.1|2.693975903614458|8.0|70.000|70.000|63.000|66.000|69.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||22.0|30.0|2009.0|0
21153203|PASTO                    |0|65.15|3.139189189189189|6.0|69.000|58.000|60.000|66.000|70.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||19.0|25.0|2007.0|0
21153205|PASTO                    |0|63.55|2.9447058823529413|12.0|62.000|61.000|65.000|67.000|55.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||18.0|25.0|2008.0|0
21153206|PASTO                    |0|61.6|3.1229729729729727|6.0|62.000|55.000|66.000|58.000|71.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||32.0|38.0|2007.0|0
21153207|PASTO                    |1|60.65|3.451470588235294|6.0|62.000|57.000|59.000|59.000|70.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||18.0|24.0|2007.0|0
21153208|PASTO                    |1|59.35|2.9078947368421053|6.0|58.000|49.000|61.000|61.000|64.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||19.0|27.0|2008.0|0
21153210|IPIALES                  |1|57.4|1.0833333333333333|5.0|59.000|59.000|57.000|55.000|61.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||20.0|21.0|2002.0|1
21153211|PASTO                    |1|57.0|3.1728571428571426|6.0|57.000|52.000|55.000|57.000|66.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|1|0|1|90000|0|24000000|2015.0|1.0|4.0|1.0|19.0|25.0|2007.0|0
21153213|PASTO                    |0|56.7|2.604807692307692|136.0|57.000|50.000|54.000|61.000|53.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||18.0|30.0|2013.0|0
21153214|PASTO                    |1|52.9|2.3813953488372093|4.0|58.000|56.000|42.000|55.000|52.000|54.000|46.000|51.000|||||||0.0|0.0|0.0|0|||||||||||18.0|21.0|2005.0|1
21153215|PASTO                    |1|52.45|3.3397058823529413|6.0|60.000|56.000|52.000|45.000|54.000|54.000|56.000|48.000|||||||0.0|0.0|0.0|0|||||||||||18.0|22.0|2006.0|0
21153217|PASTO                    |0|51.65|2.608131868131867|6.0|54.000|54.000|31.000|57.000|43.000|54.000|47.000|47.000|||||||0.0|0.0|0.0|0|||||||||||17.0|26.0|2010.0|0
21153218|IPIALES                  |0|51.35|1.2777777777777777|5.0|52.000|52.000|41.000|52.000|48.000|55.000|50.000|51.000|||||||0.0|0.0|0.0|0|||||||||||18.0|19.0|2001.0|1
21153220|PASTO                    |0|50.9|2.9113924050632916|6.0|49.000|45.000|47.000|52.000|51.000|53.000|57.000|56.000|||||||0.0|0.0|0.0|0|||||||||||17.0|24.0|2008.0|0
21153221|PASTO                    |1|50.85|3.5471428571428567|6.0|54.000|48.000|55.000|45.000|54.000|58.000|55.000|50.000|||||||0.0|0.0|0.0|0|||||||||||18.0|23.0|2006.0|0
21153222|PASTO                    |0|50.6|3.211267605633802|6.0|55.000|45.000|52.000|49.000|52.000|52.000|58.000|53.000|||||||0.0|0.0|0.0|0|||||||||||18.0|24.0|2007.0|0
21153223|PASTO                    |0|50.2|2.8204545454545458|133.0|47.000|45.000|50.000|50.000|49.000|53.000|56.000|56.000|||||||0.0|0.0|0.0|0|||||||||||16.0|25.0|2009.0|0
21153224|IPIALES                  |0|49.8|1.0625|2.0|50.000|50.000|42.000|52.000|47.000|51.000|50.000|44.000|||||||0.0|0.0|0.0|0|||||||||||18.0|18.0|2001.0|1
21153225|PASTO                    |1|49.6|2.6000000000000005|6.0|46.000|42.000|50.000|58.000|53.000|52.000|48.000|43.000|||||||0.0|0.0|0.0|0|||||||||||16.0|24.0|2009.0|0
21153226|PASTO                    |0|49.45|1.7375|0.0|51.000|47.000|66.000|47.000|55.000|49.000|50.000|50.000|||||||0.0|0.0|0.0|0|||||||||||19.0|21.0|2003.0|1
21153227|PASTO                    |0|49.25|2.3606557377049175|2.0|44.000|45.000|47.000|49.000|46.000|59.000|50.000|51.000|||||||0.0|0.0|0.0|0|0|0|1|0|0|7000000|0.0|1.0|3.0|1.0|17.0|24.0|2008.0|1
21153229|PASTO                    |1|48.8|2.862650602409638|6.0|43.000|56.000|46.000|50.000|55.000|44.000|40.000|50.000|||||||0.0|0.0|0.0|0|||||||||||17.0|25.0|2009.0|0
21153230|PASTO                    |1|48.75|2.9026666666666663|4.0|49.000|45.000|49.000|52.000|47.000|44.000|53.000|54.000|||||||0.0|0.0|0.0|0|||||||||||17.0|24.0|2007.0|0
21153231|IPIALES                  |0|48.7|1.6149999999999998|15.0|51.000|49.000|39.000|48.000|44.000|51.000|53.000|43.000|||||||0.0|0.0|0.0|0|||||||||||18.0|20.0|2003.0|1
21153232|IPIALES                  |0|48.55|0.9444444444444444|3.0|50.000|38.000|47.000|55.000|44.000|49.000|53.000|59.000|||||||0.0|0.0|0.0|0|||||||||||19.0|19.0|2001.0|1
21153233|PASTO                    |0|48.45|2.831325301204819|8.0|50.000|45.000|50.000|50.000|49.000|53.000|46.000|48.000|||||||0.0|0.0|0.0|0|||||||||||19.0|27.0|2009.0|0
21153234|PASTO                    |0|48.35|1.8446428571428577|59.0|51.000|52.000|53.000|43.000|55.000|46.000|47.000|54.000|||||||0.0|0.0|0.0|0|2|2|0|50000|1999|4800000|2008.0|1.0|3.0|2.0|19.0|27.0|2009.0|1
21153235|PASTO                    |0|48.0|2.416666666666667|2.0|46.000|47.000|46.000|46.000|49.000|48.000|53.000|51.000|||||||0.0|0.0|0.0|0|||||||||||17.0|22.0|2006.0|1
21153236|PASTO                    |0|47.8|3.0225|0.0|50.000|47.000|50.000|46.000|49.000|45.000|51.000|54.000|||||||0.0|0.0|0.0|0|||0|0||0|||0.0|0.0|16.0|19.0|2004.0|1
21153237|PASTO                    |0|47.65|3.287142857142856|6.0|59.000|36.000|44.000|55.000|51.000|44.000|51.000|59.000|||||||0.0|0.0|0.0|1|2|2|1|30000|1998|16000000|2009.0|2.0|1.0|1.0|18.0|24.0|2007.0|0
21153238|PASTO                    |0|47.45|2.014285714285714|2.0|54.000|45.000|41.000|44.000|50.000|51.000|50.000|56.000|||||||0.0|0.0|0.0|0|||0|0||0|||0.0|0.0|23.0|25.0|2004.0|1
21153239|PASTO                    |0|47.4|2.7662921348314606|117.0|51.000|47.000|49.000|39.000|44.000|55.000|51.000|56.000|||||||0.0|0.0|0.0|0|||||||||||16.0|25.0|2010.0|0
21153240|PASTO                    |1|47.35|1.577777777777778|9.0|46.000|45.000|47.000|49.000|55.000|44.000|50.000|47.000|||||||0.0|0.0|0.0|0|||||||||||18.0|23.0|2005.0|1
21153241|PASTO                    |0|47.35|3.48235294117647|4.0|51.000|45.000|58.000|44.000|48.000|47.000|50.000|54.000|||||||0.0|0.0|0.0|0|||||||||||16.0|21.0|2006.0|0
21153242|IPIALES                  |0|47.2|0.0|0.0|46.000|38.000|43.000|52.000|48.000|52.000|50.000|51.000|||||||0.0|0.0|0.0|0|||||||||||18.0|18.0|2001.0|1
21153243|IPIALES                  |0|47.05|0.05555555555555555|0.0|45.000|45.000|49.000|44.000|49.000|52.000|49.000|50.000|||||||0.0|0.0|0.0|0|||||||||||19.0|19.0|2001.0|1
21153244|PASTO                    |0|47.0|3.018518518518518|8.0|50.000|44.000|44.000|48.000|47.000|48.000|49.000|48.000|||||||0.0|0.0|0.0|0|||||||||||18.0|24.0|2008.0|0
21153245|PASTO                    |0|46.75|2.3134328358208958|6.0|52.000|49.000|37.000|42.000|38.000|55.000|46.000|50.000|||||||0.0|0.0|0.0|1|3|3|0|0|2000|24000000|2007.0|1.0|2.0|2.0|16.0|23.0|2008.0|1
21153246|IPIALES                  |0|46.7|1.8333333333333333|8.0|51.000|47.000|46.000|46.000|43.000|44.000|48.000|53.000|||||||0.0|0.0|0.0|0|||||||||||21.0|22.0|2002.0|1
21153247|PASTO                    |0|46.6|2.7125000000000012|6.0|49.000|52.000|47.000|39.000|43.000|49.000|46.000|53.000|||||||0.0|0.0|0.0|0|||||||||||16.0|25.0|2009.0|0
21153248|PASTO                    |1|46.6|2.9125|6.0|49.000|45.000|47.000|48.000|46.000|51.000|45.000|37.000|||||||0.0|0.0|0.0|0|||||||||||21.0|28.0|2008.0|0
21153249|IPIALES                  |0|46.4|1.8888888888888888|11.0|45.000|47.000|35.000|50.000|43.000|45.000|46.000|47.000|||||||0.0|0.0|0.0|0|||||||||||16.0|18.0|2002.0|1
21153250|IPIALES                  |1|45.95|1.5|5.0|47.000|44.000|44.000|50.000|41.000|47.000|41.000|53.000|||||||0.0|0.0|0.0|0|||||||||||16.0|17.0|2002.0|1
21153251|IPIALES                  |0|56.4|1.3782608695652174|8.0|56.000|63.000|60.000|52.000|59.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||22.0|24.0|2003.0|1
21153252|IPIALES                  |0|56.05|0.9545454545454546|3.0|48.000|43.000|53.000|65.000|64.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||18.0|19.0|2001.0|1
21153256|PASTO                    |0|48.15|2.811111111111111|6.0|44.000|50.000|44.000|49.000|46.000|52.000|44.000|46.000|||||||0.0|0.0|0.0|0|||||||||||18.0|25.0|2008.0|0
21153257|PASTO                    |0|45.8|3.007792207792208|4.0|49.000|44.000|43.000|44.000|48.000|49.000|46.000|51.000|||||||0.0|0.0|0.0|0|||||||||||17.0|24.0|2007.0|0
21153258|PASTO                    |0|45.55|2.842391304347826|6.0|49.000|45.000|46.000|42.000|44.000|51.000|46.000|46.000|||||||0.0|0.0|0.0|0|||||||||||17.0|27.0|2011.0|0
21153270|PASTO                    |0|44.1|2.941025641025641|6.0|46.000|38.000|44.000|40.000|46.000|52.000|49.000|53.000|||||||0.0|0.0|0.0|0|||||||||||18.0|26.0|2009.0|0
21153301|PASTO                    |0||3.2376811594202906|0.0||||||||||||||||||0|||||||||||20.0|25.0|2005.0|0
21153302|PASTO                    |0||3.6409836065573766|0.0||||||||||||||||||0|||||||||||21.0|26.0|2006.0|0
21160202|PASTO                    |0|76.24|3.036585365853658|6.0|71.000|59.000|67.000|72.000|66.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||25.0|31.0|2007.0|0
21160204|PASTO                    |0|72.45|3.2961038961038964|6.0|74.000|75.000|74.000|73.000|62.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||27.0|32.0|2007.0|0
21160205|PASTO                    |0|72.3|3.6253521126760577|6.0|76.000|69.000|73.000|70.000|74.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||31.0|36.0|2006.0|0
21160206|PASTO                    |0|71.9|2.2|4.0|74.000|64.000|70.000|74.000|68.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|1|2|2|0|0|1998|6000000|2006.0|1.0|2.0|2.0|18.0|25.0|2007.0|1
21160207|PASTO                    |0|71.85|3.1371794871794862|6.0|74.000|71.000|74.000|70.000|70.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||21.0|27.0|2007.0|0
21160210|PASTO                    |0|62.65|1.6|0.0|60.000|61.000|50.000|67.000|60.000|70.000|58.000|59.000|||||||0.0|0.0|0.0|0|||||||||||19.0|19.0|2001.0|1
21160211|PASTO                    |0|59.15|3.7600000000000007|4.0|60.000|54.000|66.000|63.000|55.000|66.000|54.000|57.000|||||||0.0|0.0|0.0|0|||||||||||16.0|21.0|2006.0|0
21160212|PASTO                    |0|58.9|1.9912280701754388|0.0|47.000|67.000|50.000|62.000|47.000|59.000|55.000|47.000|||||||0.0|0.0|0.0|0|||||||||||21.0|27.0|2007.0|1
21160213|PASTO                    |1|58.85|3.782857142857143|2.0|60.000|61.000|50.000|59.000|54.000|66.000|53.000|56.000|||||||0.0|0.0|0.0|0|||||||||||17.0|22.0|2006.0|0
21160214|PASTO                    |1|58.55|3.665714285714286|2.0|55.000|56.000|56.000|62.000|51.000|62.000|58.000|59.000|||||||0.0|0.0|0.0|0|||||||||||16.0|20.0|2006.0|0
21160215|PASTO                    |0|58.4|3.1168831168831175|4.0|59.000|63.000|47.000|60.000|58.000|61.000|53.000|47.000|||||||0.0|0.0|0.0|0|||||||||||17.0|23.0|2007.0|0
21160217|PASTO                    |1|58.05|3.447887323943661|2.0|56.000|61.000|56.000|57.000|61.000|57.000|55.000|62.000|||||||0.0|0.0|0.0|1|0|4|1|0|0|21000000|2017.0|2.0|1.0|0.0|17.0|22.0|2006.0|0
21160219|PASTO                    |0|57.65|3.6222222222222222|2.0|52.000|49.000|49.000|59.000|54.000|75.000|56.000|65.000|||||||0.0|0.0|0.0|0|||||||||||16.0|21.0|2006.0|0
21160220|PASTO                    |0|57.65|2.917894736842105|13.0|52.000|49.000|55.000|66.000|51.000|62.000|60.000|54.000|||||||0.0|0.0|0.0|1|2|2|0|120000|2000|6370000|2008.0|1.0|3.0|1.0|17.0|27.0|2011.0|0
21160221|PASTO                    |0|57.6|2.8059405940594058|43.0|59.000|56.000|53.000|59.000|57.000|62.000|55.000|57.000|||||||0.0|0.0|0.0|0|2|2|0|120000|1999|3900000|0.0|1.0|3.0|1.0|17.0|29.0|2012.0|0
21160224|PASTO                    |1|57.2|3.3219178082191783|4.0|66.000|54.000|53.000|60.000|54.000|59.000|55.000|59.000|||||||0.0|0.0|0.0|0|||||||||||18.0|23.0|2006.0|0
21160226|PASTO                    |0|56.95|3.7140845070422532|4.0|63.000|45.000|63.000|61.000|51.000|62.000|61.000|63.000|||||||0.0|0.0|0.0|1|3|3|0|0|2000|4280000|2010.0|0.0|1.0|1.0|17.0|22.0|2006.0|0
21160228|PASTO                    |0|56.8|0.65|0.0|56.000|50.000|44.000|66.000|46.000|60.000|57.000|59.000|||||||0.0|0.0|0.0|0|||||||||||17.0|18.0|2002.0|1
21160229|PASTO                    |0|56.8|2.8252873563218386|4.0|58.000|61.000|52.000|52.000|51.000|62.000|56.000|56.000|||||||0.0|0.0|0.0|0|||||||||||18.0|25.0|2008.0|0
21160230|PASTO                    |0|56.75|2.2777777777777777|0.0|65.000|47.000|52.000|66.000|49.000|66.000|49.000|59.000|||||||0.0|0.0|0.0|0|||||||||||16.0|17.0|2001.0|1
21160231|PASTO                    |0|56.45|2.04|0.0|51.000|54.000|44.000|58.000|44.000|66.000|57.000|61.000|||||||0.0|0.0|0.0|0|||||||||||17.0|21.0|2004.0|1
21160232|PASTO                    |1|56.4|3.4205479452054792|4.0|59.000|47.000|59.000|56.000|51.000|71.000|56.000|63.000|||||||0.0|0.0|0.0|0|||||||||||17.0|21.0|2006.0|0
21160233|PASTO                    |0|56.35|3.142857142857142|6.0|54.000|44.000|53.000|64.000|56.000|62.000|56.000|70.000|||||||0.0|0.0|0.0|1|2|2|1|88000|2000|3250000|0.0|1.0|2.0|2.0|18.0|23.0|2007.0|0
21160234|PASTO                    |0|56.35|0.8333333333333334|0.0|60.000|58.000|50.000|63.000|52.000|55.000|49.000|48.000|||||||0.0|0.0|0.0|0|||||||||||18.0|18.0|2002.0|1
21160236|PASTO                    |0|56.3|3.1815789473684206|4.0|52.000|47.000|58.000|63.000|47.000|59.000|61.000|59.000|||||||0.0|0.0|0.0|0|||||||||||16.0|22.0|2007.0|0
21160237|PASTO                    |0|56.25|3.305555555555556|4.0|61.000|52.000|62.000|53.000|57.000|55.000|66.000|57.000|||||||0.0|0.0|0.0|0|||||||||||19.0|25.0|2007.0|0
21160239|PASTO                    |1|56.1|3.7785714285714294|4.0|60.000|61.000|58.000|55.000|43.000|59.000|49.000|57.000|||||||0.0|0.0|0.0|0|||||||||||16.0|21.0|2006.0|0
21160240|PASTO                    |0|56.1|0.3888888888888889|0.0|59.000|54.000|53.000|59.000|52.000|59.000|56.000|48.000|||||||0.0|0.0|0.0|0|||||||||||15.0|16.0|2002.0|1
21160241|PASTO                    |0|56.0|1.4523809523809523|0.0|55.000|58.000|47.000|55.000|57.000|54.000|61.000|51.000|||||||0.0|0.0|0.0|0|||||||||||18.0|20.0|2003.0|1
21160242|PASTO                    |0|56.0|3.2520000000000002|6.0|51.000|61.000|58.000|50.000|54.000|61.000|56.000|51.000|||||||0.0|0.0|0.0|0|||||||||||18.0|23.0|2006.0|0
21160243|PASTO                    |0|55.95|0.16666666666666666|0.0|55.000|54.000|47.000|59.000|54.000|62.000|53.000|53.000|||||||0.0|0.0|0.0|0|||||||||||20.0|21.0|2002.0|1
21160244|PASTO                    |0|55.9|1.5956521739130436|0.0|60.000|56.000|52.000|59.000|58.000|62.000|47.000|46.000|||||||0.0|0.0|0.0|0|||||||||||19.0|21.0|2004.0|1
21160245|PASTO                    |1|55.9|3.401351351351351|6.0|59.000|47.000|56.000|61.000|49.000|62.000|58.000|54.000|||||||0.0|0.0|0.0|0|||||||||||15.0|21.0|2007.0|0
21160246|PASTO                    |0|55.85|2.76504854368932|53.0|56.000|63.000|52.000|47.000|51.000|57.000|61.000|54.000|||||||0.0|0.0|0.0|0|||0|0||0|||0.0|0.0|16.0|27.0|2012.0|0
21160247|PASTO                    |0|55.85|3.23896103896104|6.0|57.000|54.000|58.000|58.000|58.000|56.000|54.000|54.000|||||||0.0|0.0|0.0|0|||||||||||17.0|21.0|2006.0|0
21160249|PASTO                    |0|48.45|1.4|0.0|41.000|42.000|44.000|54.000|54.000|50.000|49.000|53.000|||||||0.0|0.0|0.0|0|||||||||||19.0|19.0|2002.0|1
21160250|PASTO                    |0|48.45|2.254838709677419|2.0|48.000|45.000|55.000|49.000|46.000|53.000|47.000|50.000|||||||0.0|0.0|0.0|0|||||||||||19.0|22.0|2004.0|1
21160251|PASTO                    |0|45.95|0.7|0.0|40.000|47.000|46.000|48.000|35.000|47.000|44.000|50.000|||||||0.0|0.0|0.0|0|||||||||||17.0|18.0|2002.0|1
21160252|PASTO                    |0|71.4|1.9809523809523806|0.0|70.000|74.000|70.000|73.000|70.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||21.0|25.0|2004.0|1
21160253|PASTO                    |0|71.0|3.081481481481482|8.0|74.000|72.000|72.000|69.000|70.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||19.0|25.0|2007.0|0
21160254|PASTO                    |0|70.35|3.2573333333333334|6.0|76.000|69.000|62.000|73.000|70.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||22.0|27.0|2006.0|0
21160256|PASTO                    |1|55.55|1.4375|0.0|54.000|47.000|61.000|58.000|55.000|66.000|51.000|65.000|||||||0.0|0.0|0.0|0|||||||||||17.0|18.0|2002.0|1
21160257|PASTO                    |0|55.45|3.1024691358024694|6.0|65.000|45.000|56.000|55.000|61.000|58.000|61.000|70.000|||||||0.0|0.0|0.0|0|||||||||||17.0|24.0|2008.0|0
21160260|PASTO                    |0|55.2|2.9901234567901236|6.0|56.000|61.000|44.000|55.000|58.000|57.000|46.000|57.000|||||||0.0|0.0|0.0|0|||||||||||17.0|23.0|2007.0|0
21160262|PASTO                    |0|55.15|3.2776315789473682|6.0|54.000|50.000|63.000|53.000|51.000|68.000|51.000|63.000|||||||0.0|0.0|0.0|0|||||||||||17.0|24.0|2008.0|0
21160265|PASTO                    |0|54.7|3.501408450704225|4.0|56.000|58.000|56.000|52.000|54.000|58.000|49.000|57.000|||||||0.0|0.0|0.0|0|||||||||||17.0|21.0|2006.0|0
21160267|PASTO                    |0|54.6|3.356410256410256|8.0|59.000|52.000|44.000|58.000|50.000|66.000|45.000|56.000|||||||0.0|0.0|0.0|0|||||||||||18.0|25.0|2008.0|0
21160271|PASTO                    |0|50.95|2.0645833333333328|0.0|56.000|41.000|49.000|59.000|49.000|49.000|54.000|56.000|||||||0.0|0.0|0.0|1|7|1|1|0|0|13400000|2013.0|2.0|0.0|0.0|17.0|21.0|2005.0|1
21160292|PASTO                    |0|54.2|2.3233333333333333|0.0|54.000|50.000|55.000|48.000|56.000|64.000|58.000|63.000|||||||0.0|0.0|0.0|0|||||||||||16.0|19.0|2003.0|1
22033201|PASTO                    |0|71.05|2.8277777777777775|11.0|76.000|75.000|72.000|69.000|60.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||30.0|30.0|2002.0|1
22033202|PASTO                    |0|71.0|2.5561797752808992|2.0|71.000|70.000|70.000|75.000|60.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||22.0|29.0|2009.0|0
22033203|PASTO                    |0|69.65|1.375|0.0|68.000|63.000|65.000|73.000|78.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||||||||||28.0|29.0|2003.0|1
22033204|PASTO                    |0|61.85|2.1852941176470586|18.0|66.000|63.000|59.000|59.000|65.000|70.000|55.000|62.000|||||||0.0|0.0|0.0|0|||||||||||1191.0|1195.0|2007.0|1
22033205|PASTO                    |1|57.9|3.05774647887324|8.0|58.000|55.000|59.000|58.000|55.000|59.000|62.000|58.000|||||||0.0|0.0|0.0|0|||||||||||16.0|23.0|2008.0|0
22033210|PASTO                    |1|56.55|3.388059701492536|4.0|64.000|58.000|46.000|55.000|61.000|64.000|49.000|56.000|||||||0.0|0.0|0.0|0|||||||||||19.0|24.0|2007.0|0
22033213|PASTO                    |0|55.9|1.9500000000000002|16.0|52.000|51.000|50.000|60.000|55.000|55.000|62.000|55.000|||||||0.0|0.0|0.0|0|1|1|0|0|0|9750000|2006.0|1.0|2.0|0.0|19.0|25.0|2008.0|1
22033221|PASTO                    |1|55.1|1.3176470588235294|0.0|59.000|57.000|53.000|50.000|53.000|61.000|54.000|57.000|||||||0.0|0.0|0.0|0|||||||||||19.0|21.0|2004.0|1
22033223|PASTO                    |0|55.0|3.4590909090909094|6.0|58.000|47.000|45.000|61.000|52.000|59.000|58.000|54.000|||||||0.0|0.0|0.0|0|||||||||||17.0|22.0|2007.0|0
22033224|PASTO                    |0|54.85|3.5871428571428576|8.0|50.000|65.000|47.000|51.000|48.000|63.000|45.000|48.000|||||||0.0|0.0|0.0|0|||||||||||17.0|23.0|2007.0|0
22033225|PASTO                    |0|54.4|2.9517647058823537|167.0|54.000|48.000|58.000|58.000|58.000|57.000|55.000|52.000|||||||0.0|0.0|0.0|0|||||||||||24.0|35.0|2013.0|0
22033227|PASTO                    |0|54.25|2.1470588235294117|8.0|56.000|56.000|53.000|54.000|49.000|52.000|56.000|53.000|||||||0.0|0.0|0.0|1|2|2|0|0|1999|6408000|2013.0|2.0|2.0|1.0|20.0|24.0|2006.0|1
22033228|PASTO                    |0|54.15|3.4405797101449282|8.0|54.000|52.000|44.000|60.000|51.000|55.000|55.000|44.000|||||||0.0|0.0|0.0|1|2|2|1|123000|1999|39600000|0.0|2.0|3.0|3.0|18.0|24.0|2008.0|0
22033230|PASTO                    |1|54.0|3.7544117647058823|4.0|52.000|55.000|53.000|53.000|50.000|56.000|57.000|46.000|||||||0.0|0.0|0.0|0|||||||||||16.0|21.0|2007.0|0
22033234|PASTO                    |0|53.75|3.0670886075949357|10.0|52.000|55.000|47.000|57.000|54.000|52.000|51.000|53.000|||||||0.0|0.0|0.0|0|||||||||||20.0|27.0|2009.0|0
22033235|PASTO                    |0|53.75|1.7714285714285711|0.0|48.000|48.000|51.000|61.000|50.000|56.000|55.000|48.000|||||||0.0|0.0|0.0|0|||||||||||17.0|18.0|2003.0|1
22033236|PASTO                    |0|53.75|1.3214285714285714|0.0|46.000|53.000|39.000|54.000|58.000|57.000|58.000|52.000|||||||0.0|0.0|0.0|0|||||||||||17.0|18.0|2003.0|1
22033237|PASTO                    |0|53.7|1.781818181818182|0.0|51.000|47.000|51.000|63.000|46.000|54.000|54.000|52.000|||||||0.0|0.0|0.0|0|||||||||||17.0|18.0|2004.0|1
22033238|PASTO                    |0|53.6|2.64705882352941|177.0|43.000|62.000|33.000|61.000|31.000|41.000|57.000|56.000|||||||0.0|0.0|0.0|0|9|1|0|5000|1999|1500000|2008.0|1.0|8.0|0.0|20.0|31.0|2013.0|0
22033239|PASTO                    |0|53.55|3.1638888888888888|8.0|53.000|55.000|48.000|59.000|48.000|48.000|51.000|55.000|||||||0.0|0.0|0.0|0|||||||||||21.0|27.0|2008.0|0
22033240|PASTO                    |0|53.5|3.028|8.0|51.000|57.000|46.000|53.000|54.000|49.000|58.000|48.000|||||||0.0|0.0|0.0|0|||||||||||4.0|11.0|2008.0|0
22033241|PASTO                    |0|53.4|3.219999999999999|8.0|48.000|52.000|53.000|54.000|55.000|60.000|52.000|46.000|||||||0.0|0.0|0.0|0|||||||||||17.0|29.0|2015.0|0
22033242|PASTO                    |1|53.35|3.325373134328358|4.0|53.000|55.000|55.000|51.000|51.000|51.000|56.000|57.000|||||||0.0|0.0|0.0|1|2|2|0|70000|1998|9600000|2011.0|2.0|2.0|1.0|20.0|25.0|2007.0|0
22033243|PASTO                    |1|53.35|3.2128571428571426|8.0|50.000|55.000|47.000|54.000|55.000|53.000|54.000|49.000|||||||0.0|0.0|0.0|0|||||||||||17.0|23.0|2008.0|0
